Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
IDA total,IDA,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,2234500072.70734,2378855164.93143,,2960514668.92731,3831615608.24053,6241694815.93423,6171852858.87881,7313511662.11005,8272642625.1433,9324292778.49268,10509996670.5178,9863513622.34918,9528122335.98597,9625755397.69385,10113965168.6213,10162961850.9675,10159144777.0258,10240980424.3578,10972911105.2359,8425665011.65585,12415252984.7009,12999428499.9324,12780888407.5714,12610035172.2166,13821023891.0834,13702872704.3986,14371723437.3324,14516800349.7709,15727694938.4225,17105847257.0701,18895560381.9175,18796236521.4846,21745715070.0806,35553275815.2298,42868503522.7431,46668049592.4759,15906511543.0537,18670462066.2665,22230475852.3279,22615961985.8732,21970891460.2217,24868783762.2243,25837303588.2369,27299476779.7276,30003631916.176,30720721590.0169,31209761966.1936,34435915402.7732,33654986907.2003,31612811509.9196,33974431485.166,38049728866.7176,34363633614.1851,
IDA blend,IDB,Military expenditure (current USD),MS.MIL.XPND.CD,232225199.493213,238385198.793214,238980184.884206,267022200.715428,318080233.800268,531073409.300252,635393522.168361,753223375.896319,908561338.393155,1295280272.63667,1394418063.06421,1486384619.21126,1508915386.41712,1674063404.16676,2185762661.37065,4092690095.26189,3860862627.62938,4602630038.24456,4785794496.31991,5165462314.58776,5380096503.37137,4737113418.61321,4404780519.52464,4398809167.44526,4056963012.17405,3914243295.19731,3524882304.64375,3680398016.90762,3881239534.92517,3617081109.48343,4029966723.45939,4142111149.19456,4416901696.84046,4334522677.66592,4307343617.47417,5040901816.23704,5116673165.08892,5077335469.13009,4754609007.84908,4447024493.35898,4164458886.87644,4195933323.64446,5375910901.16108,5149812227.56714,5707172450.21213,6122414227.55772,6775815647.42869,7421492319.7162,8103861804.72998,7848605790.61786,9388873958.38278,10687583725.5375,11521071229.0271,12256305821.7724,13554583962.8351,13334499011.6702,14078182987.385,15438548052.7354,17677561728.622,14860391738.9368,15060903432.1057,18719123169.202,15668601096.9042,
Indonesia,IDN,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,698192771.084337,1063855421.68675,1275301204.81928,1468674698.79518,1627662342.06925,1552431165.78793,2114454045.81224,2654105929.96991,2741068094.3,2047257950.10256,2002310076.61267,1923319346.6477,1734616704.09182,1347598625.1787,1356706412.76621,1409556738.18967,1613975396.26983,1697029205.46372,1887635965.9494,1933304585.30976,2239731574.68472,2478753541.07649,2874845237.58699,3231358571.24198,972702125.109851,1135147005.46775,1129542839.56935,919022697.814032,1369857128.89545,2134746704.31718,2428947795.29805,2146270791.38648,2611875117.36679,3348758341.53813,3232202215.49527,3304459138.20152,4663365759.37552,5838026185.71723,6531097955.28321,8384028600.92532,6929248704.20671,7595030527.64333,7396626074.68605,8797528449.54204,7493744633.3578,8154244767.61856,9386956717.64656,8802514800.45036,8986608070.92739,
IDA only,IDX,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,1286451264.76055,1645852946.86988,2149004720.67235,2310990231.24943,2710881623.86549,3486848128.82339,4158830463.90493,5129900167.14641,5126400203.73597,5123341816.46133,5226946230.24859,6057002156.44727,6248718555.77022,6634262472.38201,6560582407.4502,7091671570.3107,4808583902.17242,8385286261.24155,8857317350.73782,8363986710.73099,8275512494.55066,9513680273.60919,8661970888.16155,9255050272.24349,9439464880.64079,10973085930.5735,12658822763.7111,14731101495.0411,14600303197.8401,16369804168.9195,30403463587.6627,37161331072.531,40545635364.9182,9130695895.62505,11248969746.5503,14126614047.598,14767356195.2554,12582017501.8389,14181200036.6868,14316232359.2098,15043170957.9552,16449047953.3409,17386222578.3467,17131578978.8085,18997367350.0378,15977425178.5783,16752419770.9828,18913528053.0603,19330605697.5156,18695032517.2809,
Isle of Man,IMN,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Military expenditure (current USD),MS.MIL.XPND.CD,681765681.765682,748388248.388248,1065436065.43607,1795449295.4493,1986654486.65449,2125989625.98963,1661154906.41015,1487733333.33333,1586866666.66667,1691433333.33333,1832966666.66667,2255256982.83756,2497244705.68716,2529921054.3991,2895415720.35154,3323646800.51911,3294910612.34921,3477080944.50128,3975819129.87438,4589738351.59412,5420809519.08574,5879007035.84446,6302107956.21001,6830768697.58092,6956682449.43939,7567024020.30933,9539363085.60916,10877406164.41,11346419153.4156,10589796924.594,10537035450.0528,8622473881.38455,8083231409.70982,8253542581.48511,8880551226.0269,9754464629.8929,9904672736.30381,11464883389.8324,11920610818.3832,13895562461.387,14287514240.7035,14600642346.0997,14749667251.5907,16333986643.282,20238566526.5411,23072312925.1701,23951927958.1522,28254773450.0647,33002376727.3797,38722154392.1843,46090445656.5003,49633815793.7027,47216920048.2061,47403528801.4226,50914096277.083,51295483753.9436,56637622640.8741,64559435280.6927,66257801718.275,71468900524.3041,72937064047.7993,76348538793.9209,81363188268.8034,
Not classified,INX,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Military expenditure (current USD),MS.MIL.XPND.CD,25800590.1058045,27564733.0190219,29163487.5341251,30210947.388848,36054670.7888806,39086791.420973,38314978.8964404,39693241.9265033,37141485.4325991,41630596.267328,50986848.3228682,63486922.1731789,84039646.649921,98307831.8251105,111205418.870676,154362392.721622,152839849.31123,171725705.964377,217465500.004531,290141008.530146,362511166.638615,327043451.145032,342048872.747759,310258091.668053,284275226.22503,301495819.03588,409081178.238577,435378990.388892,453486446.993673,434222056.024692,594006010.402921,624932658.118737,674035044.462192,597723765.566692,633699379.139512,702039703.123066,750987245.817278,765305513.303899,742402153.190535,741508607.785627,694674774.276764,767778364.399424,811255940.896899,965199981.039102,1101860647.03582,1144978361.43859,1190379117.3707,1372225370.15595,1582890833.85213,1415725373.44949,1274228688.35632,1300331547.01086,1157531729.65486,1195763444.3723,1192733691.2242,997005655.983143,1001610418.29936,1025063447.41951,1107137377.09949,1112740707.56829,1144420380.71355,1267738883.63292,1164312098.74881,
"Iran, Islamic Rep.",IRN,Military expenditure (current USD),MS.MIL.XPND.CD,98679867.9867987,105940594.059406,109900990.09901,128712871.287129,155445544.554455,200000000,256105610.561056,331023102.310231,437293729.372937,566006600.660066,620132013.20132,402310231.023102,371947194.719472,480857166.912962,3877862663.12671,5951043741.98202,7186307294.35815,7617207960.43002,8113739880.87555,4993779938.91999,4874889400.10618,8121567621.44701,9703525315.25995,10550357292.9316,9926303621.971,10706415944.5065,11741433342.0913,15263376569.5996,18889008562.6582,16301812932.0636,16474401698.2345,17549594829.9352,19732558015.4057,1448177703.48058,1703171536.2057,2501544189.55785,3550986964.19293,4642384615.8233,5479362941.74375,6650285143.99772,8327053824.36261,10378791765.7186,3243891033.23266,3717068449.78392,5243621132.59941,6796744965.39476,8751474767.03588,9330901881.77112,11081950208.5691,12584623338.7062,13561272454.2139,14277667360.5682,16493963286.9287,11997186984.0994,9901118855.30265,10588769670.8684,12263957414.6216,13931196489.7975,11230852287.9331,4598301890.51919,3033332821.19627,5391957618.24884,6846596650.50288,
Iraq,IRQ,Military expenditure (current USD),MS.MIL.XPND.CD,118726952.509219,125481949.80722,135064945.974022,163218934.712426,185198925.92043,225742909.702836,234996906.001238,234541906.183238,291437883.424847,375997849.60086,401050839.579664,426263340.165383,466113288.078091,665185288.985423,1427457784.18103,1590171817.1167,1761176239.5281,2007693505.89542,1986021658.30269,2371712820.92959,2976492817.81426,4086497761.70449,,,,,,,,,,,,,,,,,,,,,,,613724869.617867,1120278532.6087,1236081012.93427,1989948747.37958,3116304019.84779,3237179487.17949,3752905982.90598,4278632478.63248,4141066053.83435,7780188679.24528,6923644082.33276,9604231010.85097,5970383697.66942,7416385135.13514,6317977150.05254,7598829335.74537,5649373636.97996,4771002728.73904,4683139092.55844,
Iceland,ISL,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Israel,ISR,Military expenditure (current USD),MS.MIL.XPND.CD,190277777.777778,241805555.555556,210604174.497153,259250864.169547,278584261.94754,313917713.059044,375501251.670839,605514168.123425,690001971.434204,872002491.43569,1259646456.13273,1270657787.28045,1461373749.94019,2574504909.77879,3475602770.28348,3758315380.79117,3648665017.15334,3180556220.38198,3117508058.31813,3394518703.94861,4120814786.04841,4700103231.67638,4518481888.98504,4265358581.86055,4214300330.82091,4004517114.13666,4386224325.19626,5995553855.41564,6999574985.30434,5550710260.44257,6528767331.23656,9337649894.62416,7313388389.7285,7752806699.97369,7772187267.59513,7945971519.50955,8499441747.40851,8580697530.05845,8095647853.16336,7652604037.03023,8327543752.99401,8504274012.34054,7981518926.42608,8225281206.28968,8605125435.63336,8921942197.56222,9315253567.81371,11382202878.2302,13803713496.5803,12754237934.6649,13875211595.7068,15100066207.7677,14524419593.7675,16247825942.4609,17737375713.577,16457098752.1976,17434558598.5485,19357002461.0705,19899819039.513,20339225589.2256,21816569767.4419,24340979541.2275,23406074573.0486,
Italy,ITA,Military expenditure (current USD),MS.MIL.XPND.CD,1009308856.43093,1062907313.20441,1222013656.10652,1463283723.58157,1586666707.9737,1719942314.72245,1904604598.71246,1928786564.47306,1991165044.33278,2003805617.344,2216771793.07653,2648079366.02068,3289362465.01575,3638240139.22655,3890003394.12994,4217069828.69074,3844185965.36122,4556493517.89272,5540992657.9633,6904107162.83232,7915696625.50473,7387713297.7908,8062597403.3411,8409527115.57584,8296144788.10221,8253390532.61038,11941809156.3098,15653065895.3873,17403664789.8428,17675486539.4629,20734625578.569,21585706771.8811,22177090390.3319,18242013901.2785,18062459081.75,17185853003.8965,20793128832.2001,20156102258.3609,20825125351.8551,21016456909.9333,19878720932.3752,19519381482.0449,21610059761.8936,26824213292.0407,30261076654.6845,29737642391.6828,29633022263.3135,31982431792.4882,36839989746.2189,34054481324.3999,32020819951.1287,33828804971.12,29781008205.1256,29957445904.5168,27701034334.9422,22180845070.4225,25033027894.6754,26447892915.4274,28420098438.4406,26380673981.1912,32929093810.5551,36249278618.7323,33489705251.2895,
Jamaica,JAM,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,27445027.4450274,30580030.5800306,,,,44922028.4941227,53608918.7277565,50162507.3749366,25153444.2528153,18714379.2636942,23522088.1261375,25325014.9908779,30932577.8211003,40933809.6033868,38609944.5575812,31891976.6587707,47192327.6263812,44542579.5435415,34218503.9548569,35298829.6089306,41791263.9144818,54854608.8774026,47640218.878249,45131071.7533008,43566232.4912703,46374382.2872709,56898147.0963051,54845871.8170309,54533132.2348081,59329776.3191486,72645523.0066972,83511942.0975197,130699170.654872,114808331.8448,115571395.968398,133638559.827692,137635505.668112,128431323.011542,121310243.549976,123854135.722601,137649061.819234,143545555.4269,209675820.865544,266015074.510509,236865671.641791,217577299.176505,215075055.029737,
Jordan,JOR,Military expenditure (current USD),MS.MIL.XPND.CD,56139977.544009,55509977.7960089,60409975.8360097,61879975.2480099,61879975.2480099,62929974.8280101,76089969.5640122,104719958.112017,127749948.90002,,109759956.096018,108639956.544017,129359948.256021,150652370.416135,163307378.016219,180742482.613699,294593397.854709,262704735.063034,304948875.255624,399556492.293554,416212133.926324,438818156.782162,465258786.015002,484742989.817643,457778991.58571,501742160.278746,625775075.293029,647050307.42276,587776388.488132,382891036.17276,322429005.351719,433271745.101092,367745484.820937,391137488.435464,407863026.715744,299838515.542344,417489421.720733,444287729.196051,496473906.911142,511988716.502116,529337094.499295,528926645.631842,521861777.150917,611847672.778561,586741889.985896,603667136.812412,701551480.959097,1032440056.41749,1358383579.90438,1568309859.15493,1557887323.94366,1594788732.39437,1472816901.40845,1444929577.46479,1548873239.43662,1614929577.46479,1769436619.71831,1939718309.85915,1957746478.87324,2032112676.05634,2055915492.95775,2176760563.38028,2323347887.32394,
Japan,JPN,Military expenditure (current USD),MS.MIL.XPND.CD,480555555.555556,492361111.111111,538194444.444444,629861111.111111,718055555.555556,821388888.888889,932430555.555556,1039027777.77778,1168194444.44444,1335416666.66667,1575347222.22222,1896540415.99416,2567519427.91551,3374561100.02871,3962157887.16867,4534902135.20134,5008396503.81721,6157312576.81278,8657135932.94114,9173587660.85607,9711741590.62543,10851176225.1968,10193936011.7554,11429317255.5492,12225078098.0288,13087751953.5835,19457334441.0159,23642290700.1666,28216102752.9808,27966353541.5036,28800451682.4134,32785415754.1924,35999123575.8107,41353936221.8745,45285594082.655,49961673236.9689,44047104680.1313,40634840607.9791,37849012642.7562,43122898504.9207,45509673827.3094,40757967234.1581,39333708169.8408,42486177361.062,45339809414.6571,44300613329.9461,41552592885.5794,40530045688.4692,46361468280.4594,51465158207.5898,54655450735.305,60762213840.8911,60011530194.6974,49023932406.8581,46903466612.5187,42106103305.7928,46471287714.246,45058468760.6493,48535909410.587,50778006586.0079,51396536058.5254,50957471034.0305,45992092171.8933,
Kazakhstan,KAZ,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,106926892.957739,177686628.383921,241771205.869549,236752278.376139,242646223.083829,143905357.127917,143527541.105866,221486206.520554,245956719.446239,317564315.13077,426441724.55618,591985249.849488,793027147.491058,1359776098.69935,1540810813.05747,1271890275.73442,1501815343.89739,1803970781.81161,2177543205.48846,2551124374.70831,2306468864.80956,0,1281103431.97917,1390619095.25397,1498378532.70773,1853499708.86892,1548175774.90918,1617793374.99735,1132998540.63497,
Kenya,KEN,Military expenditure (current USD),MS.MIL.XPND.CD,,,,1861999.2552003,5879997.64800094,9897996.04080159,13047994.7808021,15987993.6048026,16365993.4536026,15749993.7000025,17023993.1904027,22077991.1688035,29735988.1056048,37319917.1554816,46763683.9663565,54090933.232015,75910048.1167998,147766705.007878,239475869.99216,291024720.045055,271691156.156379,241171594.363084,243721560.477189,208691732.712316,175004682.979624,145781732.097541,181255662.31349,249810082.348294,250942407.491928,228606148.985296,246456438.633547,191908506.283649,156036602.021306,105704527.312319,117331482.624628,149096438.251753,170804816.256353,175834896.938286,171964013.272218,151917777.442831,165584735.249522,195365005.498758,213894508.000726,245938663.815128,259807840.715185,316799485.401851,375807203.248785,494684896.668925,580011940.678248,578071672.354949,622049847.791077,646678106.716751,840072589.956654,860560896.114738,819042626.799535,843667802.797011,933103002.549572,1015384781.9759,1113648361.6452,1116872419.91312,1115321770.3237,1191035199.16162,1138340257.91393,
Kyrgyz Republic,KGZ,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12086953.6142856,26712568.957392,28276956.3452411,31158797.6961843,26092304.2960802,23133179.4748216,25794155.8114867,22212067.2103022,25933378.3936374,32603112.0270159,37238358.1204176,39718288.6998376,47207036.7271106,50909587.0973274,61124321.9338011,67213747.3458248,77237992.3114243,86423386.4064372,107529842.877185,119000613.911601,127971088.839247,117003278.063733,115645311.811562,121515805.359074,127148346.679175,128943451.77071,131104408.704628,133343316.699458,149767754.849609,
Cambodia,KHM,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29090909.0909091,43294683.6634263,62293735.8871923,44626255.1134251,107258618.996169,123101153.486778,113563610.865522,103419601.187951,83323986.0913039,88172003.477046,81025841.3070364,70846940.8859825,65182716.0998753,67525224.4339131,69218798.6305633,70959071.4722053,75881313.5928837,79015425.8820513,82630723.4279766,136589737.95276,167857927.989066,192159418.504374,217305727.746095,243470109.876467,277974068.111455,325188062.343281,382205260.411544,458262797.923612,543204689.086157,595407617.667785,621329326.832404,630407255.027116,611009592.094844,
Kiribati,KIR,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
